filename,class_name
2952.jpg,Shadowing
9714.jpg,Vegetation
11395.jpg,No-Anomaly
17027.jpg,No-Anomaly
6943.jpg,Hot-Spot
11234.jpg,No-Anomaly
1400.jpg,Diode
1616.jpg,Diode
9056.jpg,Vegetation
10138.jpg,No-Anomaly
13348.jpg,No-Anomaly
32.jpg,Offline-Module
12163.jpg,No-Anomaly
694.jpg,Offline-Module
6759.jpg,Hot-Spot
13686.jpg,No-Anomaly
6929.jpg,Hot-Spot
2350.jpg,Diode
5085.jpg,Cell
15161.jpg,No-Anomaly
17826.jpg,No-Anomaly
17325.jpg,No-Anomaly
3179.jpg,Shadowing
18890.jpg,No-Anomaly
2951.jpg,Shadowing
10513.jpg,No-Anomaly
13365.jpg,No-Anomaly
19685.jpg,No-Anomaly
18743.jpg,No-Anomaly
12449.jpg,No-Anomaly
7386.jpg,Cracking
7863.jpg,Cracking
2931.jpg,Shadowing
7600.jpg,Cracking
7850.jpg,Cracking
4497.jpg,Cell-Multi
12644.jpg,No-Anomaly
12135.jpg,No-Anomaly
6905.jpg,Hot-Spot
12545.jpg,No-Anomaly
18410.jpg,No-Anomaly
5007.jpg,Cell
11977.jpg,No-Anomaly
10836.jpg,No-Anomaly
2474.jpg,Diode
10366.jpg,No-Anomaly
19111.jpg,No-Anomaly
4526.jpg,Cell-Multi
709.jpg,Offline-Module
10052.jpg,No-Anomaly
924.jpg,Diode-Multi
5708.jpg,Cell
2803.jpg,Shadowing
2949.jpg,Shadowing
14188.jpg,No-Anomaly
1275.jpg,Diode
5414.jpg,Cell
10034.jpg,No-Anomaly
11403.jpg,No-Anomaly
13491.jpg,No-Anomaly
15513.jpg,No-Anomaly
6543.jpg,Cell
19164.jpg,No-Anomaly
344.jpg,Offline-Module
11674.jpg,No-Anomaly
7671.jpg,Cracking
1880.jpg,Diode
17450.jpg,No-Anomaly
4848.jpg,Cell
11812.jpg,No-Anomaly
8901.jpg,Vegetation
4915.jpg,Cell
13100.jpg,No-Anomaly
6346.jpg,Cell
12591.jpg,No-Anomaly
15676.jpg,No-Anomaly
11710.jpg,No-Anomaly
16195.jpg,No-Anomaly
12017.jpg,No-Anomaly
14443.jpg,No-Anomaly
8769.jpg,Vegetation
19255.jpg,No-Anomaly
4273.jpg,Cell-Multi
13262.jpg,No-Anomaly
839.jpg,Diode-Multi
15166.jpg,No-Anomaly
14399.jpg,No-Anomaly
12946.jpg,No-Anomaly
17270.jpg,No-Anomaly
10414.jpg,No-Anomaly
11359.jpg,No-Anomaly
6393.jpg,Cell
2322.jpg,Diode
19447.jpg,No-Anomaly
18781.jpg,No-Anomaly
13499.jpg,No-Anomaly
7009.jpg,Cracking
1897.jpg,Diode
6800.jpg,Hot-Spot
12227.jpg,No-Anomaly
11322.jpg,No-Anomaly
19460.jpg,No-Anomaly
9702.jpg,Vegetation
7529.jpg,Cracking
137.jpg,Offline-Module
172.jpg,Offline-Module
8533.jpg,Vegetation
12241.jpg,No-Anomaly
2553.jpg,Shadowing
3715.jpg,Cell-Multi
3485.jpg,Shadowing
19971.jpg,No-Anomaly
5796.jpg,Cell
17312.jpg,No-Anomaly
14827.jpg,No-Anomaly
1359.jpg,Diode
7651.jpg,Cracking
19452.jpg,No-Anomaly
10030.jpg,No-Anomaly
15135.jpg,No-Anomaly
4598.jpg,Cell-Multi
13180.jpg,No-Anomaly
18616.jpg,No-Anomaly
18450.jpg,No-Anomaly
3105.jpg,Shadowing
11115.jpg,No-Anomaly
11183.jpg,No-Anomaly
5784.jpg,Cell
5945.jpg,Cell
6050.jpg,Cell
4087.jpg,Cell-Multi
8030.jpg,Hot-Spot-Multi
12155.jpg,No-Anomaly
9126.jpg,Vegetation
381.jpg,Offline-Module
19475.jpg,No-Anomaly
13103.jpg,No-Anomaly
16509.jpg,No-Anomaly
16131.jpg,No-Anomaly
10081.jpg,No-Anomaly
11607.jpg,No-Anomaly
14293.jpg,No-Anomaly
15181.jpg,No-Anomaly
4196.jpg,Cell-Multi
5122.jpg,Cell
7480.jpg,Cracking
12421.jpg,No-Anomaly
15474.jpg,No-Anomaly
15963.jpg,No-Anomaly
14401.jpg,No-Anomaly
13138.jpg,No-Anomaly
5817.jpg,Cell
1668.jpg,Diode
6987.jpg,Cracking
454.jpg,Offline-Module
14450.jpg,No-Anomaly
2861.jpg,Shadowing
1767.jpg,Diode
10961.jpg,No-Anomaly
9838.jpg,Vegetation
19485.jpg,No-Anomaly
14044.jpg,No-Anomaly
17073.jpg,No-Anomaly
12579.jpg,No-Anomaly
752.jpg,Offline-Module
7675.jpg,Cracking
12924.jpg,No-Anomaly
13325.jpg,No-Anomaly
12012.jpg,No-Anomaly
5858.jpg,Cell
1274.jpg,Diode
10799.jpg,No-Anomaly
19280.jpg,No-Anomaly
11729.jpg,No-Anomaly
12771.jpg,No-Anomaly
10689.jpg,No-Anomaly
1346.jpg,Diode
9892.jpg,Vegetation
16145.jpg,No-Anomaly
14879.jpg,No-Anomaly
5924.jpg,Cell
3566.jpg,Cell-Multi
2731.jpg,Shadowing
200.jpg,Offline-Module
8226.jpg,Soiling
1993.jpg,Diode
19433.jpg,No-Anomaly
6946.jpg,Hot-Spot
17216.jpg,No-Anomaly
11011.jpg,No-Anomaly
14023.jpg,No-Anomaly
6860.jpg,Hot-Spot
2084.jpg,Diode
3172.jpg,Shadowing
3329.jpg,Shadowing
10707.jpg,No-Anomaly
5547.jpg,Cell
9253.jpg,Vegetation
14562.jpg,No-Anomaly
6859.jpg,Hot-Spot
74.jpg,Offline-Module
15265.jpg,No-Anomaly
14012.jpg,No-Anomaly
9089.jpg,Vegetation
6458.jpg,Cell
4822.jpg,Cell-Multi
4971.jpg,Cell
2053.jpg,Diode
9823.jpg,Vegetation
11431.jpg,No-Anomaly
13650.jpg,No-Anomaly
2484.jpg,Diode
6038.jpg,Cell
4626.jpg,Cell-Multi
10839.jpg,No-Anomaly
13773.jpg,No-Anomaly
502.jpg,Offline-Module
9797.jpg,Vegetation
3695.jpg,Cell-Multi
3090.jpg,Shadowing
9337.jpg,Vegetation
5161.jpg,Cell
7603.jpg,Cracking
14962.jpg,No-Anomaly
17072.jpg,No-Anomaly
4124.jpg,Cell-Multi
19924.jpg,No-Anomaly
15070.jpg,No-Anomaly
14237.jpg,No-Anomaly
420.jpg,Offline-Module
17836.jpg,No-Anomaly
12795.jpg,No-Anomaly
19074.jpg,No-Anomaly
2997.jpg,Shadowing
7953.jpg,Hot-Spot-Multi
19684.jpg,No-Anomaly
3871.jpg,Cell-Multi
2147.jpg,Diode
5474.jpg,Cell
8753.jpg,Vegetation
2112.jpg,Diode
2042.jpg,Diode
1791.jpg,Diode
16141.jpg,No-Anomaly
3870.jpg,Cell-Multi
13261.jpg,No-Anomaly
10770.jpg,No-Anomaly
4974.jpg,Cell
15642.jpg,No-Anomaly
11968.jpg,No-Anomaly
5163.jpg,Cell
19239.jpg,No-Anomaly
16496.jpg,No-Anomaly
12532.jpg,No-Anomaly
16388.jpg,No-Anomaly
13210.jpg,No-Anomaly
3158.jpg,Shadowing
412.jpg,Offline-Module
9457.jpg,Vegetation
15444.jpg,No-Anomaly
7203.jpg,Cracking
15821.jpg,No-Anomaly
5348.jpg,Cell
5429.jpg,Cell
14937.jpg,No-Anomaly
3189.jpg,Shadowing
547.jpg,Offline-Module
19969.jpg,No-Anomaly
8661.jpg,Vegetation
16002.jpg,No-Anomaly
15385.jpg,No-Anomaly
17220.jpg,No-Anomaly
13564.jpg,No-Anomaly
1912.jpg,Diode
6.jpg,Offline-Module
12653.jpg,No-Anomaly
1423.jpg,Diode
7200.jpg,Cracking
10091.jpg,No-Anomaly
9054.jpg,Vegetation
19356.jpg,No-Anomaly
12460.jpg,No-Anomaly
18995.jpg,No-Anomaly
5621.jpg,Cell
160.jpg,Offline-Module
1377.jpg,Diode
17258.jpg,No-Anomaly
16789.jpg,No-Anomaly
13224.jpg,No-Anomaly
15621.jpg,No-Anomaly
4224.jpg,Cell-Multi
14153.jpg,No-Anomaly
14428.jpg,No-Anomaly
19203.jpg,No-Anomaly
15590.jpg,No-Anomaly
13838.jpg,No-Anomaly
1945.jpg,Diode
15988.jpg,No-Anomaly
7339.jpg,Cracking
14006.jpg,No-Anomaly
3764.jpg,Cell-Multi
19120.jpg,No-Anomaly
4549.jpg,Cell-Multi
8222.jpg,Soiling
5362.jpg,Cell
5727.jpg,Cell
12580.jpg,No-Anomaly
15579.jpg,No-Anomaly
11699.jpg,No-Anomaly
19207.jpg,No-Anomaly
17199.jpg,No-Anomaly
10253.jpg,No-Anomaly
5254.jpg,Cell
5691.jpg,Cell
15802.jpg,No-Anomaly
1537.jpg,Diode
12342.jpg,No-Anomaly
6573.jpg,Cell
1807.jpg,Diode
11285.jpg,No-Anomaly
16245.jpg,No-Anomaly
12237.jpg,No-Anomaly
11174.jpg,No-Anomaly
3691.jpg,Cell-Multi
13964.jpg,No-Anomaly
16618.jpg,No-Anomaly
1109.jpg,Diode
15803.jpg,No-Anomaly
7141.jpg,Cracking
9344.jpg,Vegetation
9172.jpg,Vegetation
19644.jpg,No-Anomaly
9403.jpg,Vegetation
4972.jpg,Cell
9581.jpg,Vegetation
1440.jpg,Diode
18287.jpg,No-Anomaly
15929.jpg,No-Anomaly
18294.jpg,No-Anomaly
14628.jpg,No-Anomaly
17536.jpg,No-Anomaly
13809.jpg,No-Anomaly
6894.jpg,Hot-Spot
1297.jpg,Diode
10894.jpg,No-Anomaly
10642.jpg,No-Anomaly
2102.jpg,Diode
2304.jpg,Diode
1655.jpg,Diode
14282.jpg,No-Anomaly
2154.jpg,Diode
9653.jpg,Vegetation
2680.jpg,Shadowing
17106.jpg,No-Anomaly
11766.jpg,No-Anomaly
10667.jpg,No-Anomaly
6788.jpg,Hot-Spot
15789.jpg,No-Anomaly
3798.jpg,Cell-Multi
2430.jpg,Diode
13087.jpg,No-Anomaly
2946.jpg,Shadowing
9520.jpg,Vegetation
6564.jpg,Cell
9526.jpg,Vegetation
12114.jpg,No-Anomaly
11485.jpg,No-Anomaly
19883.jpg,No-Anomaly
5060.jpg,Cell
13059.jpg,No-Anomaly
11102.jpg,No-Anomaly
2435.jpg,Diode
17889.jpg,No-Anomaly
2522.jpg,Shadowing
15546.jpg,No-Anomaly
16577.jpg,No-Anomaly
14015.jpg,No-Anomaly
14158.jpg,No-Anomaly
759.jpg,Offline-Module
10627.jpg,No-Anomaly
4778.jpg,Cell-Multi
10991.jpg,No-Anomaly
4448.jpg,Cell-Multi
12914.jpg,No-Anomaly
9566.jpg,Vegetation
4640.jpg,Cell-Multi
5170.jpg,Cell
2858.jpg,Shadowing
9545.jpg,Vegetation
2369.jpg,Diode
15239.jpg,No-Anomaly
4291.jpg,Cell-Multi
7061.jpg,Cracking
302.jpg,Offline-Module
15168.jpg,No-Anomaly
10121.jpg,No-Anomaly
14739.jpg,No-Anomaly
462.jpg,Offline-Module
19187.jpg,No-Anomaly
3849.jpg,Cell-Multi
3194.jpg,Shadowing
16538.jpg,No-Anomaly
15249.jpg,No-Anomaly
14326.jpg,No-Anomaly
18282.jpg,No-Anomaly
19456.jpg,No-Anomaly
4740.jpg,Cell-Multi
5252.jpg,Cell
9558.jpg,Vegetation
19511.jpg,No-Anomaly
3439.jpg,Shadowing
799.jpg,Offline-Module
11124.jpg,No-Anomaly
11646.jpg,No-Anomaly
6337.jpg,Cell
7569.jpg,Cracking
18076.jpg,No-Anomaly
8417.jpg,Vegetation
8535.jpg,Vegetation
19401.jpg,No-Anomaly
9647.jpg,Vegetation
2478.jpg,Diode
6090.jpg,Cell
2072.jpg,Diode
14561.jpg,No-Anomaly
2966.jpg,Shadowing
991.jpg,Diode-Multi
19708.jpg,No-Anomaly
10357.jpg,No-Anomaly
4869.jpg,Cell
18274.jpg,No-Anomaly
12595.jpg,No-Anomaly
1560.jpg,Diode
18697.jpg,No-Anomaly
5767.jpg,Cell
1940.jpg,Diode
11999.jpg,No-Anomaly
2973.jpg,Shadowing
2184.jpg,Diode
10318.jpg,No-Anomaly
15167.jpg,No-Anomaly
1116.jpg,Diode
12277.jpg,No-Anomaly
19384.jpg,No-Anomaly
14458.jpg,No-Anomaly
14966.jpg,No-Anomaly
10198.jpg,No-Anomaly
8989.jpg,Vegetation
7330.jpg,Cracking
13678.jpg,No-Anomaly
13489.jpg,No-Anomaly
7697.jpg,Cracking
9636.jpg,Vegetation
13758.jpg,No-Anomaly
18741.jpg,No-Anomaly
12918.jpg,No-Anomaly
18265.jpg,No-Anomaly
1439.jpg,Diode
6271.jpg,Cell
18699.jpg,No-Anomaly
13866.jpg,No-Anomaly
15286.jpg,No-Anomaly
17610.jpg,No-Anomaly
14588.jpg,No-Anomaly
4828.jpg,Cell-Multi
16651.jpg,No-Anomaly
7791.jpg,Cracking
6917.jpg,Hot-Spot
7637.jpg,Cracking
15939.jpg,No-Anomaly
7563.jpg,Cracking
3493.jpg,Shadowing
5087.jpg,Cell
19119.jpg,No-Anomaly
13251.jpg,No-Anomaly
3934.jpg,Cell-Multi
13214.jpg,No-Anomaly
18887.jpg,No-Anomaly
7397.jpg,Cracking
4705.jpg,Cell-Multi
18527.jpg,No-Anomaly
18298.jpg,No-Anomaly
16511.jpg,No-Anomaly
16111.jpg,No-Anomaly
10803.jpg,No-Anomaly
102.jpg,Offline-Module
5973.jpg,Cell
8646.jpg,Vegetation
11633.jpg,No-Anomaly
18779.jpg,No-Anomaly
6591.jpg,Cell
7958.jpg,Hot-Spot-Multi
11058.jpg,No-Anomaly
16361.jpg,No-Anomaly
13634.jpg,No-Anomaly
17395.jpg,No-Anomaly
705.jpg,Offline-Module
10217.jpg,No-Anomaly
3994.jpg,Cell-Multi
10710.jpg,No-Anomaly
19709.jpg,No-Anomaly
18015.jpg,No-Anomaly
8713.jpg,Vegetation
8302.jpg,Soiling
15111.jpg,No-Anomaly
4110.jpg,Cell-Multi
2956.jpg,Shadowing
7829.jpg,Cracking
3136.jpg,Shadowing
3693.jpg,Cell-Multi
14328.jpg,No-Anomaly
11130.jpg,No-Anomaly
14079.jpg,No-Anomaly
7787.jpg,Cracking
6097.jpg,Cell
12487.jpg,No-Anomaly
16206.jpg,No-Anomaly
14801.jpg,No-Anomaly
6726.jpg,Hot-Spot
12586.jpg,No-Anomaly
2883.jpg,Shadowing
2911.jpg,Shadowing
17691.jpg,No-Anomaly
8986.jpg,Vegetation
13852.jpg,No-Anomaly
19949.jpg,No-Anomaly
18641.jpg,No-Anomaly
4150.jpg,Cell-Multi
14379.jpg,No-Anomaly
12989.jpg,No-Anomaly
4416.jpg,Cell-Multi
19847.jpg,No-Anomaly
5436.jpg,Cell
10206.jpg,No-Anomaly
9523.jpg,Vegetation
8275.jpg,Soiling
9278.jpg,Vegetation
10774.jpg,No-Anomaly
10507.jpg,No-Anomaly
15188.jpg,No-Anomaly
15272.jpg,No-Anomaly
15335.jpg,No-Anomaly
4508.jpg,Cell-Multi
14053.jpg,No-Anomaly
2507.jpg,Shadowing
9535.jpg,Vegetation
18631.jpg,No-Anomaly
6467.jpg,Cell
2434.jpg,Diode
3384.jpg,Shadowing
9442.jpg,Vegetation
10579.jpg,No-Anomaly
16855.jpg,No-Anomaly
9195.jpg,Vegetation
9257.jpg,Vegetation
18239.jpg,No-Anomaly
12972.jpg,No-Anomaly
15413.jpg,No-Anomaly
4569.jpg,Cell-Multi
28.jpg,Offline-Module
12373.jpg,No-Anomaly
3221.jpg,Shadowing
13413.jpg,No-Anomaly
17887.jpg,No-Anomaly
6134.jpg,Cell
8244.jpg,Soiling
9491.jpg,Vegetation
8737.jpg,Vegetation
14707.jpg,No-Anomaly
3082.jpg,Shadowing
4851.jpg,Cell
15246.jpg,No-Anomaly
7551.jpg,Cracking
11016.jpg,No-Anomaly
809.jpg,Offline-Module
6834.jpg,Hot-Spot
4430.jpg,Cell-Multi
18462.jpg,No-Anomaly
16231.jpg,No-Anomaly
3247.jpg,Shadowing
14393.jpg,No-Anomaly
10779.jpg,No-Anomaly
7321.jpg,Cracking
16158.jpg,No-Anomaly
3076.jpg,Shadowing
18313.jpg,No-Anomaly
2551.jpg,Shadowing
6445.jpg,Cell
17705.jpg,No-Anomaly
5180.jpg,Cell
8835.jpg,Vegetation
17339.jpg,No-Anomaly
7381.jpg,Cracking
10801.jpg,No-Anomaly
15943.jpg,No-Anomaly
14330.jpg,No-Anomaly
10380.jpg,No-Anomaly
5913.jpg,Cell
12472.jpg,No-Anomaly
12198.jpg,No-Anomaly
469.jpg,Offline-Module
17277.jpg,No-Anomaly
1278.jpg,Diode
18603.jpg,No-Anomaly
16950.jpg,No-Anomaly
18531.jpg,No-Anomaly
14270.jpg,No-Anomaly
5228.jpg,Cell
6284.jpg,Cell
9778.jpg,Vegetation
3332.jpg,Shadowing
4494.jpg,Cell-Multi
1196.jpg,Diode
15965.jpg,No-Anomaly
17232.jpg,No-Anomaly
5604.jpg,Cell
11193.jpg,No-Anomaly
4680.jpg,Cell-Multi
19764.jpg,No-Anomaly
13966.jpg,No-Anomaly
8308.jpg,Soiling
2330.jpg,Diode
7320.jpg,Cracking
5389.jpg,Cell
19078.jpg,No-Anomaly
18472.jpg,No-Anomaly
2416.jpg,Diode
508.jpg,Offline-Module
11618.jpg,No-Anomaly
3673.jpg,Cell-Multi
10654.jpg,No-Anomaly
3314.jpg,Shadowing
15453.jpg,No-Anomaly
2295.jpg,Diode
10158.jpg,No-Anomaly
10464.jpg,No-Anomaly
7818.jpg,Cracking
16593.jpg,No-Anomaly
19674.jpg,No-Anomaly
5716.jpg,Cell
14018.jpg,No-Anomaly
17940.jpg,No-Anomaly
17913.jpg,No-Anomaly
1433.jpg,Diode
12724.jpg,No-Anomaly
19903.jpg,No-Anomaly
6711.jpg,Cell
3053.jpg,Shadowing
5962.jpg,Cell
11208.jpg,No-Anomaly
1067.jpg,Diode
15703.jpg,No-Anomaly
9703.jpg,Vegetation
4399.jpg,Cell-Multi
5634.jpg,Cell
14150.jpg,No-Anomaly
15212.jpg,No-Anomaly
2702.jpg,Shadowing
11358.jpg,No-Anomaly
11899.jpg,No-Anomaly
12255.jpg,No-Anomaly
18177.jpg,No-Anomaly
6582.jpg,Cell
3543.jpg,Shadowing
12851.jpg,No-Anomaly
8689.jpg,Vegetation
19274.jpg,No-Anomaly
2653.jpg,Shadowing
14788.jpg,No-Anomaly
13016.jpg,No-Anomaly
7170.jpg,Cracking
19201.jpg,No-Anomaly
16521.jpg,No-Anomaly
14747.jpg,No-Anomaly
8909.jpg,Vegetation
12890.jpg,No-Anomaly
7187.jpg,Cracking
15310.jpg,No-Anomaly
2682.jpg,Shadowing
16211.jpg,No-Anomaly
3752.jpg,Cell-Multi
17986.jpg,No-Anomaly
10619.jpg,No-Anomaly
16261.jpg,No-Anomaly
483.jpg,Offline-Module
19767.jpg,No-Anomaly
14289.jpg,No-Anomaly
4455.jpg,Cell-Multi
10448.jpg,No-Anomaly
17563.jpg,No-Anomaly
5137.jpg,Cell
15650.jpg,No-Anomaly
10948.jpg,No-Anomaly
8352.jpg,Soiling
16934.jpg,No-Anomaly
12296.jpg,No-Anomaly
12789.jpg,No-Anomaly
6698.jpg,Cell
14299.jpg,No-Anomaly
8234.jpg,Soiling
12534.jpg,No-Anomaly
16103.jpg,No-Anomaly
11059.jpg,No-Anomaly
17422.jpg,No-Anomaly
3429.jpg,Shadowing
5219.jpg,Cell
11714.jpg,No-Anomaly
9077.jpg,Vegetation
12744.jpg,No-Anomaly
6247.jpg,Cell
5804.jpg,Cell
11299.jpg,No-Anomaly
6703.jpg,Cell
17340.jpg,No-Anomaly
13482.jpg,No-Anomaly
1757.jpg,Diode
19616.jpg,No-Anomaly
17736.jpg,No-Anomaly
18373.jpg,No-Anomaly
8560.jpg,Vegetation
17035.jpg,No-Anomaly
10996.jpg,No-Anomaly
7489.jpg,Cracking
5333.jpg,Cell
9642.jpg,Vegetation
10320.jpg,No-Anomaly
19488.jpg,No-Anomaly
14057.jpg,No-Anomaly
4381.jpg,Cell-Multi
16356.jpg,No-Anomaly
14487.jpg,No-Anomaly
16315.jpg,No-Anomaly
3199.jpg,Shadowing
9267.jpg,Vegetation
10385.jpg,No-Anomaly
3044.jpg,Shadowing
1801.jpg,Diode
787.jpg,Offline-Module
13836.jpg,No-Anomaly
8744.jpg,Vegetation
8842.jpg,Vegetation
14389.jpg,No-Anomaly
11858.jpg,No-Anomaly
10126.jpg,No-Anomaly
9573.jpg,Vegetation
17360.jpg,No-Anomaly
7270.jpg,Cracking
7277.jpg,Cracking
12219.jpg,No-Anomaly
14885.jpg,No-Anomaly
17805.jpg,No-Anomaly
14257.jpg,No-Anomaly
14301.jpg,No-Anomaly
9404.jpg,Vegetation
38.jpg,Offline-Module
5574.jpg,Cell
16522.jpg,No-Anomaly
10805.jpg,No-Anomaly
6607.jpg,Cell
19707.jpg,No-Anomaly
3948.jpg,Cell-Multi
3718.jpg,Cell-Multi
11339.jpg,No-Anomaly
15863.jpg,No-Anomaly
4243.jpg,Cell-Multi
13384.jpg,No-Anomaly
19244.jpg,No-Anomaly
321.jpg,Offline-Module
15466.jpg,No-Anomaly
12203.jpg,No-Anomaly
1686.jpg,Diode
14704.jpg,No-Anomaly
6389.jpg,Cell
6589.jpg,Cell
10886.jpg,No-Anomaly
15897.jpg,No-Anomaly
18581.jpg,No-Anomaly
9106.jpg,Vegetation
14426.jpg,No-Anomaly
4945.jpg,Cell
1183.jpg,Diode
18745.jpg,No-Anomaly
1446.jpg,Diode
13460.jpg,No-Anomaly
13510.jpg,No-Anomaly
4585.jpg,Cell-Multi
17127.jpg,No-Anomaly
12025.jpg,No-Anomaly
5458.jpg,Cell
17266.jpg,No-Anomaly
16322.jpg,No-Anomaly
10738.jpg,No-Anomaly
7750.jpg,Cracking
1083.jpg,Diode
17013.jpg,No-Anomaly
2935.jpg,Shadowing
8330.jpg,Soiling
3701.jpg,Cell-Multi
117.jpg,Offline-Module
16140.jpg,No-Anomaly
15617.jpg,No-Anomaly
14738.jpg,No-Anomaly
3932.jpg,Cell-Multi
19634.jpg,No-Anomaly
1338.jpg,Diode
17140.jpg,No-Anomaly
18780.jpg,No-Anomaly
14090.jpg,No-Anomaly
11682.jpg,No-Anomaly
10442.jpg,No-Anomaly
15784.jpg,No-Anomaly
3811.jpg,Cell-Multi
17431.jpg,No-Anomaly
10437.jpg,No-Anomaly
19989.jpg,No-Anomaly
2076.jpg,Diode
19336.jpg,No-Anomaly
3081.jpg,Shadowing
11672.jpg,No-Anomaly
2704.jpg,Shadowing
4595.jpg,Cell-Multi
691.jpg,Offline-Module
4112.jpg,Cell-Multi
12843.jpg,No-Anomaly
10569.jpg,No-Anomaly
16696.jpg,No-Anomaly
3372.jpg,Shadowing
19630.jpg,No-Anomaly
6827.jpg,Hot-Spot
11914.jpg,No-Anomaly
6526.jpg,Cell
2513.jpg,Shadowing
9511.jpg,Vegetation
4239.jpg,Cell-Multi
4696.jpg,Cell-Multi
2719.jpg,Shadowing
18141.jpg,No-Anomaly
16389.jpg,No-Anomaly
9593.jpg,Vegetation
1333.jpg,Diode
1589.jpg,Diode
2335.jpg,Diode
11473.jpg,No-Anomaly
7867.jpg,Cracking
7556.jpg,Cracking
780.jpg,Offline-Module
17309.jpg,No-Anomaly
14615.jpg,No-Anomaly
2998.jpg,Shadowing
1303.jpg,Diode
2007.jpg,Diode
9425.jpg,Vegetation
11209.jpg,No-Anomaly
10941.jpg,No-Anomaly
18849.jpg,No-Anomaly
7519.jpg,Cracking
15394.jpg,No-Anomaly
8572.jpg,Vegetation
19730.jpg,No-Anomaly
5588.jpg,Cell
18359.jpg,No-Anomaly
16929.jpg,No-Anomaly
300.jpg,Offline-Module
14745.jpg,No-Anomaly
901.jpg,Diode-Multi
13901.jpg,No-Anomaly
17307.jpg,No-Anomaly
8068.jpg,Hot-Spot-Multi
11549.jpg,No-Anomaly
18105.jpg,No-Anomaly
315.jpg,Offline-Module
11508.jpg,No-Anomaly
2692.jpg,Shadowing
12774.jpg,No-Anomaly
12833.jpg,No-Anomaly
16310.jpg,No-Anomaly
8434.jpg,Vegetation
9463.jpg,Vegetation
4555.jpg,Cell-Multi
17883.jpg,No-Anomaly
12975.jpg,No-Anomaly
1512.jpg,Diode
10699.jpg,No-Anomaly
4885.jpg,Cell
10536.jpg,No-Anomaly
3733.jpg,Cell-Multi
7236.jpg,Cracking
1032.jpg,Diode
4364.jpg,Cell-Multi
19911.jpg,No-Anomaly
2309.jpg,Diode
5570.jpg,Cell
7875.jpg,Cracking
8623.jpg,Vegetation
8400.jpg,Vegetation
13945.jpg,No-Anomaly
5377.jpg,Cell
17631.jpg,No-Anomaly
1725.jpg,Diode
14309.jpg,No-Anomaly
2738.jpg,Shadowing
9443.jpg,Vegetation
16590.jpg,No-Anomaly
15131.jpg,No-Anomaly
12958.jpg,No-Anomaly
17966.jpg,No-Anomaly
245.jpg,Offline-Module
10330.jpg,No-Anomaly
14860.jpg,No-Anomaly
14882.jpg,No-Anomaly
17785.jpg,No-Anomaly
1220.jpg,Diode
8799.jpg,Vegetation
10944.jpg,No-Anomaly
6019.jpg,Cell
1104.jpg,Diode
8670.jpg,Vegetation
19045.jpg,No-Anomaly
17354.jpg,No-Anomaly
8124.jpg,Hot-Spot-Multi
2054.jpg,Diode
18614.jpg,No-Anomaly
17124.jpg,No-Anomaly
101.jpg,Offline-Module
15618.jpg,No-Anomaly
11316.jpg,No-Anomaly
6981.jpg,Cracking
13218.jpg,No-Anomaly
5862.jpg,Cell
8549.jpg,Vegetation
14306.jpg,No-Anomaly
851.jpg,Diode-Multi
11588.jpg,No-Anomaly
4088.jpg,Cell-Multi
9492.jpg,Vegetation
19466.jpg,No-Anomaly
13014.jpg,No-Anomaly
491.jpg,Offline-Module
8838.jpg,Vegetation
3770.jpg,Cell-Multi
7372.jpg,Cracking
14128.jpg,No-Anomaly
3867.jpg,Cell-Multi
11121.jpg,No-Anomaly
19696.jpg,No-Anomaly
14660.jpg,No-Anomaly
950.jpg,Diode-Multi
13591.jpg,No-Anomaly
2032.jpg,Diode
6468.jpg,Cell
3728.jpg,Cell-Multi
10171.jpg,No-Anomaly
15079.jpg,No-Anomaly
18485.jpg,No-Anomaly
14914.jpg,No-Anomaly
10727.jpg,No-Anomaly
192.jpg,Offline-Module
16833.jpg,No-Anomaly
15151.jpg,No-Anomaly
8052.jpg,Hot-Spot-Multi
15732.jpg,No-Anomaly
19750.jpg,No-Anomaly
1327.jpg,Diode
10116.jpg,No-Anomaly
4229.jpg,Cell-Multi
13840.jpg,No-Anomaly
3512.jpg,Shadowing
3724.jpg,Cell-Multi
3210.jpg,Shadowing
8117.jpg,Hot-Spot-Multi
15733.jpg,No-Anomaly
12107.jpg,No-Anomaly
8782.jpg,Vegetation
6665.jpg,Cell
18085.jpg,No-Anomaly
4872.jpg,Cell
12650.jpg,No-Anomaly
358.jpg,Offline-Module
779.jpg,Offline-Module
7773.jpg,Cracking
3166.jpg,Shadowing
1167.jpg,Diode
18405.jpg,No-Anomaly
18422.jpg,No-Anomaly
10293.jpg,No-Anomaly
9603.jpg,Vegetation
2178.jpg,Diode
10080.jpg,No-Anomaly
11180.jpg,No-Anomaly
760.jpg,Offline-Module
3524.jpg,Shadowing
1121.jpg,Diode
8162.jpg,Soiling
10633.jpg,No-Anomaly
10606.jpg,No-Anomaly
14502.jpg,No-Anomaly
19006.jpg,No-Anomaly
17754.jpg,No-Anomaly
6037.jpg,Cell
12028.jpg,No-Anomaly
19561.jpg,No-Anomaly
4365.jpg,Cell-Multi
14422.jpg,No-Anomaly
8444.jpg,Vegetation
16247.jpg,No-Anomaly
10125.jpg,No-Anomaly
11000.jpg,No-Anomaly
4171.jpg,Cell-Multi
13314.jpg,No-Anomaly
